timestamp,location_id,temperature_c,humidity,rainfall_mm,wind_speed,magnitude,depth_km,soil_type,soil_moisture,soil_density,liquefaction_risk,vibration,strain,load,fatigue_index,rolling_mean_vibration,rolling_std_vibration,rate_of_change_strain,cumulative_fatigue,seismic_impact,thermal_stress,soil_risk_index
2024-01-21 09:00:00,LOC_001,31.4,47.36,0.0,7.98,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0808228809941491,3.858076904786113e-05,62632.71946836565,0.49144729126906794,1.0217324839586863,0.05244547416839927,-3.0199994038503393e-06,120.79243159932527,0.0,0.0003768,0.5739941499361935
2024-01-21 10:00:00,LOC_001,36.69,48.42,0.0,9.45,0.0,300.0,clay,0.4622,1633.91,0.4636,0.985608176735751,3.693675664691078e-05,59959.994211077996,0.49264322398127275,1.022881883884947,0.05140147112531091,-1.6440124009503497e-06,121.28507482330654,0.0,0.00044028,0.5739941499361935
2024-01-21 11:00:00,LOC_001,38.75,42.78,0.0,6.31,1.57,286.55,clay,0.4622,1633.91,0.4636,0.9704139772183881,3.6062652883813644e-05,58539.60157846389,0.4938108262368811,1.0212499594517197,0.05291347735530167,-8.741037630971394e-07,121.77888564954343,0.005478974001046938,0.000465,0.5739941499361935
2024-01-21 12:00:00,LOC_001,34.76,58.84,0.0,2.99,1.07,278.97,clay,0.4622,1633.91,0.4636,1.036075869787894,2.8835929924911432e-05,46810.88392510009,0.49474449322784464,1.0248683977416633,0.05252641354906829,-7.2267229589022115e-06,122.27363014277127,0.003835537871455712,0.00041712,0.5739941499361935
2024-01-21 13:00:00,LOC_001,37.66,53.75,0.0,5.2,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0106001925873813,2.847122625636304e-05,46217.23317497826,0.49566631955135926,1.0203675392948282,0.0515183360813484,-3.6470366854839226e-07,122.76929646232263,0.0,0.00045191999999999997,0.5739941499361935
2024-01-21 14:00:00,LOC_001,36.76,52.24,0.0,1.99,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9026527646565121,2.5756856919856958e-05,41811.45923433902,0.49650027046315115,1.0050787117712252,0.061616521167174615,-2.7143693365060822e-06,123.26579673278577,0.0,0.00044112,0.5739941499361935
2024-01-21 15:00:00,LOC_001,37.41,50.01,0.0,1.83,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0855712496526073,2.126321884941617e-05,34516.60572435144,0.497188721795463,1.0221258812195746,0.057393477461830746,-4.493638070440789e-06,123.76298545458124,0.0,0.00044891999999999995,0.5739941499361935
2024-01-21 16:00:00,LOC_001,33.03,48.02,0.0,6.58,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9112930695485173,2.0297535357973975e-05,32950.742217098705,0.4978459411802769,1.010409135118231,0.06709617000581443,-9.656834914421938e-07,124.26083139576151,0.0,0.00039636,0.5739941499361935
2024-01-21 17:00:00,LOC_001,33.06,55.65,0.0,3.33,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9825750071255055,1.9432222292937167e-05,31545.9934279307,0.498475142132943,1.0043127413480073,0.06651863438562257,-8.653130650368081e-07,124.75930653789446,0.0,0.00039672000000000004,0.5739941499361935
2024-01-21 18:00:00,LOC_001,31.77,53.23,0.0,3.71,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9716844267270988,2.170382644234427e-05,35234.228652054466,0.4991779068211109,0.9937297615033804,0.061831952852156195,2.2716041494071028e-06,125.25848444471558,0.0,0.00038124000000000003,0.5739941499361935
2024-01-21 19:00:00,LOC_001,29.4,47.94,0.0,3.49,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0480709445572334,1.731907343732404e-05,28116.7723107332,0.4997387102069426,0.990454567859689,0.05741582952522141,-4.384753005020229e-06,125.75822315492252,0.0,0.0003528,0.5739941499361935
2024-01-21 20:00:00,LOC_001,31.05,54.56,0.0,6.31,0.0,300.0,clay,0.4622,1633.91,0.4636,1.013621269913874,2.01804020909182e-05,32761.367956455706,0.5003921524253954,0.9932558771775011,0.05783494960164584,2.8613286535941586e-06,126.25861530734791,0.0,0.0003726,0.5739941499361935
2024-01-21 21:00:00,LOC_001,27.87,54.73,0.0,4.74,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9689623474430951,2.1176593428713337e-05,34379.92157831515,0.501077877522596,0.993110714199972,0.05790043660278499,9.961913377951379e-07,126.7596931848705,0.0,0.00033444000000000003,0.5739941499361935
2024-01-21 22:00:00,LOC_001,27.7,53.79,0.0,2.87,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9263541872282665,2.482536708603804e-05,40303.739948129136,0.501881756203079,0.9821385459440091,0.05923464598563914,3.6487736573247035e-06,127.26157494107358,0.0,0.0003324,0.5739941499361935
2024-01-21 23:00:00,LOC_001,30.73,57.89,0.0,6.59,0.0,300.0,clay,0.4622,1633.91,0.4636,1.036115136000747,2.8491168788256747e-05,46253.45143312513,0.5028043049182526,0.9846900402853457,0.0611164601179659,3.6658017022187066e-06,127.76437924599183,0.0,0.00036876000000000004,0.5739941499361935
2024-01-22 00:00:00,LOC_001,24.68,55.39,0.0,3.74,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0160596869078946,3.0453983664684823e-05,49443.53541972241,0.5037904814880392,0.9960307325104839,0.054349509260104616,1.9628148764280763e-06,128.26816972747986,0.0,0.00029616,0.5739941499361935
2024-01-22 01:00:00,LOC_001,25.06,53.21,0.0,2.33,0.0,300.0,clay,0.4622,1633.91,0.4636,1.050888671007928,3.5892785630706366e-05,58273.43132503427,0.5049527748419826,0.992562474646016,0.0488267043183153,5.438801966021543e-06,128.77312250232185,0.0,0.00030072,0.5739941499361935
2024-01-22 02:00:00,LOC_001,26.17,66.61,0.0,1.13,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0159830549911624,3.57429192612574e-05,58029.34413287979,0.5061101997521985,1.0030314731902805,0.039866766394660566,-1.4986636944896845e-07,129.27923270207404,0.0,0.00031404,0.5739941499361935
2024-01-22 03:00:00,LOC_001,29.1,66.54,0.0,2.82,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9978324521415423,3.971768256174768e-05,64480.184874783714,0.5073962899761119,1.0045572176918842,0.03928459610198119,3.974763300490285e-06,129.78662899205014,0.0,0.00034920000000000003,0.5739941499361935
2024-01-22 04:00:00,LOC_001,35.67,53.37,0.0,8.27,0.0,300.0,clay,0.4622,1633.91,0.4636,1.06132596582126,4.0829594624445194e-05,66280.10792481885,0.5087182805846618,1.0135213716013003,0.04113396169604784,1.1119120626975124e-06,130.2953472726348,0.0,0.00042804000000000003,0.5739941499361935
2024-01-22 05:00:00,LOC_001,28.92,54.7,0.0,3.19,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9344995949341285,4.0681462466839643e-05,66044.98845455052,0.510035581615278,1.0021642366389898,0.045933464312808904,-1.481321576055506e-07,130.8053828542501,0.0,0.00034704,0.5739941499361935
2024-01-22 06:00:00,LOC_001,33.2,53.63,0.0,2.09,0.0,300.0,clay,0.4622,1633.91,0.4636,1.035415986465749,4.278957235164994e-05,69463.86679141701,0.5114210739206916,1.0043437082941773,0.04704119067619448,2.108109884810297e-06,131.3168039281708,0.0,0.00039840000000000003,0.5739941499361935
2024-01-22 07:00:00,LOC_001,35.35,52.84,0.0,2.37,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9728717062279675,4.1104966403547544e-05,66727.3847429061,0.512751985693848,1.0047346441726646,0.04672969611603991,-1.6846059481023969e-06,131.82955591386465,0.0,0.0004242,0.5739941499361935
2024-01-22 08:00:00,LOC_001,37.1,56.54,0.0,2.68,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0363842327730408,4.000653375004563e-05,64942.89023141945,0.5140473048124501,1.015737648727142,0.03844262655406695,-1.0984326535019146e-06,132.3436032186771,0.0,0.00044520000000000003,0.5739941499361935
2024-01-22 09:00:00,LOC_001,35.89,56.96,0.0,3.96,1.33,275.61,clay,0.4622,1633.91,0.4636,1.041365475953051,3.7584082704227775e-05,61011.393956148255,0.515264208229627,1.0162626827223724,0.03878617560298849,-2.422451045817854e-06,132.85886742690673,0.004825659446319074,0.00043068,0.5739941499361935
2024-01-22 10:00:00,LOC_001,36.24,50.04,0.0,2.14,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9244184394226244,3.566884512174621e-05,57902.08691603181,0.5164190949296497,1.0070985579738454,0.04845939738824825,-1.9152375824815654e-06,133.3752865218364,0.0,0.00043488,0.5739941499361935
2024-01-22 11:00:00,LOC_001,35.05,53.27,0.0,3.45,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0261812428318149,3.221359606192886e-05,52293.845327132,0.5174621223864826,1.004627815156234,0.04657174622526273,-3.4552490598173526e-06,133.89274864422288,0.0,0.0004206,0.5739941499361935
2024-01-22 12:00:00,LOC_001,37.73,50.32,0.0,0.67,0.0,300.0,clay,0.4622,1633.91,0.4636,0.886479853615374,3.133329727366861e-05,50863.17944373699,0.5184766144814846,0.9916774950186552,0.05932325695910702,-8.802987882602451e-07,134.41122525870435,0.0,0.00045275999999999997,0.5739941499361935
2024-01-22 13:00:00,LOC_001,33.71,56.24,0.0,9.86,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9733394303749312,2.911591614951568e-05,47265.99575732537,0.5194193589104138,0.9892281928419943,0.05954610692778137,-2.217381124152931e-06,134.93064461761477,0.0,0.00040452,0.5739941499361935
2024-01-22 14:00:00,LOC_001,40.17,54.35,0.0,6.14,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9814872577554288,2.6731111070309033e-05,43391.20415295499,0.5202848186415439,0.9812443220354112,0.053888837154909615,-2.384805079206649e-06,135.45092943625633,0.0,0.00048204000000000004,0.5739941499361935
2024-01-22 15:00:00,LOC_001,34.23,61.71,0.0,7.18,0.0,300.0,clay,0.4622,1633.91,0.4636,1.00939577833066,2.0834491329329158e-05,33821.94226172837,0.5209594145562584,0.9887339403750641,0.05183580067033118,-5.8966197409798744e-06,135.97188885081258,0.0,0.00041076,0.5739941499361935
2024-01-22 16:00:00,LOC_001,32.45,57.07,0.0,6.24,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9737513671729827,1.7668433512062152e-05,28682.893720412954,0.5215315095227819,0.9825674784457876,0.04926973786717282,-3.1660578172670058e-06,136.49342036033536,0.0,0.00038940000000000003,0.5739941499361935
2024-01-22 17:00:00,LOC_001,34.22,53.83,0.0,9.14,0.0,300.0,clay,0.4622,1633.91,0.4636,1.001822666879947,2.167486924395048e-05,35186.18489248914,0.5222333159536245,0.9854625745109855,0.049486813166031395,4.006435731888327e-06,137.015653676289,0.0,0.00041064,0.5739941499361935
2024-01-22 18:00:00,LOC_001,32.52,50.88,0.49,8.0,1.1,300.0,clay,0.4622,1633.91,0.4636,1.0624554875549022,1.6914617232343525e-05,27459.12706931466,0.5227810022691898,0.9880696999891716,0.05302769134267685,-4.760252011606955e-06,137.5384346785582,0.003666666666666667,0.00039024000000000003,0.5739941499361935
2024-01-22 19:00:00,LOC_001,33.27,52.65,0.0,3.66,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9084445167004469,2.0176075851936346e-05,32753.47219540283,0.5234342870026552,0.9747776040639111,0.054813173983709045,3.2614586195928214e-06,138.06186896556085,0.0,0.00039924000000000003,0.5739941499361935
2024-01-22 20:00:00,LOC_001,30.08,54.06,0.0,2.31,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9660396370046145,2.097815227225913e-05,34056.85186209002,0.5241135683093412,0.9789397238221103,0.052076258800234,8.020764203227847e-07,138.58598253387018,0.0,0.00036096,0.5739941499361935
2024-01-22 21:00:00,LOC_001,29.96,63.41,0.0,4.11,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0453194241904078,2.1194668172863048e-05,34408.40280703576,0.524799861479197,0.9808535419579696,0.05430910204021445,2.1651590060391674e-07,139.1107823953494,0.0,0.00035952,0.5739941499361935
2024-01-22 22:00:00,LOC_001,24.38,59.91,0.0,4.04,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0796480505880894,2.486392592423845e-05,40367.947954174684,0.525605020821158,1.000170361655241,0.051281222176936404,3.6692577513754036e-06,139.63638741617055,0.0,0.00029256,0.5739941499361935
2024-01-22 23:00:00,LOC_001,26.06,60.15,0.0,1.6,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0801737218536003,2.834862430186303e-05,46024.61915863947,0.5265230053597292,1.0108537908031079,0.05598328710698486,3.4846983776245794e-06,140.16291042153028,0.0,0.00031272,0.5739941499361935
2024-01-23 00:00:00,LOC_001,28.25,57.29,0.0,1.08,1.06,300.0,clay,0.4622,1633.91,0.4636,0.9395554136093716,2.9984454687714383e-05,48679.146810438135,0.5274939358082525,1.0066606063885022,0.059863171102104665,1.635830385851352e-06,140.69040435733854,0.0035333333333333336,0.000339,0.5739941499361935
2024-01-23 01:00:00,LOC_001,27.38,45.73,0.0,3.74,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0534922691707103,3.473419311171508e-05,56390.83832434627,0.5286186798831657,1.011070255472507,0.061683481232418784,4.7497384240006955e-06,141.2190230372217,0.0,0.00032856,0.5739941499361935
2024-01-23 02:00:00,LOC_001,27.87,66.01,0.0,5.23,0.0,300.0,clay,0.4622,1633.91,0.4636,1.02457825243285,3.729437677754343e-05,60546.931367420795,0.5298263193567623,1.016152943998494,0.060346311720120734,2.560183665828351e-06,141.74884935657846,0.0,0.00033444000000000003,0.5739941499361935
2024-01-23 03:00:00,LOC_001,29.91,55.85,0.0,2.04,1.11,286.99,clay,0.4622,1633.91,0.4636,1.0221737666814792,3.8861398538315894e-05,63089.4263521886,0.5310846701915406,1.0181880539786472,0.06015218919186961,1.567021760772465e-06,142.27993402677,0.003867730582947141,0.00035892,0.5739941499361935
2024-01-23 04:00:00,LOC_001,28.76,57.22,0.0,7.47,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0246907030793224,4.1476930448008904e-05,67336.53328683392,0.5324277317435598,1.0144115755310892,0.05821858586054978,2.6155319096930095e-06,142.81236175851356,0.0,0.00034512000000000003,0.5739941499361935
2024-01-23 05:00:00,LOC_001,32.79,62.29,0.0,8.2,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0532886814061997,4.1095686111874575e-05,66714.3687512195,0.5337583839061135,1.0288959920016645,0.04556931503581137,-3.8124433613432815e-07,143.34612014241966,0.0,0.00039348,0.5739941499361935
2024-01-23 06:00:00,LOC_001,32.34,61.09,0.0,7.02,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0628317496042081,4.3226090682976986e-05,70173.22732777476,0.5351580247697674,1.0385752032616238,0.04076069079925416,2.1304045711024102e-06,143.88127816718944,0.0,0.00038808000000000007,0.5739941499361935
2024-01-23 07:00:00,LOC_001,37.62,52.58,0.0,2.59,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0295439333975216,4.242286931365839e-05,68864.91527579744,0.5365315706812565,1.0369976541823351,0.04077594325952761,-8.032213693185929e-07,144.4178097378707,0.0,0.00045144,0.5739941499361935
2024-01-23 08:00:00,LOC_001,33.69,63.22,0.0,4.56,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0828945021030199,4.420588330593302e-05,71762.6601010754,0.5379629135934586,1.0373222993338282,0.04116431616647352,1.7830139922746306e-06,144.95577265146414,0.0,0.00040427999999999997,0.5739941499361935
2024-01-23 09:00:00,LOC_001,38.24,56.06,0.0,5.2,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1035977206167433,4.011554906492618e-05,65118.96492125383,0.5392617446116887,1.0396646992101428,0.04441199414014049,-4.090334241006844e-06,145.49503439607582,0.0,0.00045888000000000005,0.5739941499361935
2024-01-23 10:00:00,LOC_001,37.2,50.34,0.0,3.04,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9720272294648721,3.6718235420588876e-05,59604.90069931378,0.5404505948024191,1.0429118807956925,0.0368168792495526,-3.3973136443373034e-06,146.03548499087825,0.0,0.00044640000000000006,0.5739941499361935
2024-01-23 11:00:00,LOC_001,38.34,47.93,0.0,1.74,0.0,300.0,clay,0.4622,1633.91,0.4636,1.047901950095329,3.406015743596565e-05,55289.27281354913,0.5415533675905378,1.0423528488881546,0.0366805646173037,-2.658077984623229e-06,146.57703835846877,0.0,0.00046008,0.5739941499361935
2024-01-23 12:00:00,LOC_001,35.99,52.23,0.0,3.72,0.0,300.0,clay,0.4622,1633.91,0.4636,1.000294213621137,3.4702063906230345e-05,56332.85687874853,0.5426769551959016,1.0399244450069831,0.03873441687106339,6.419064702646975e-07,147.11971531366467,0.0,0.00043188000000000005,0.5739941499361935
2024-01-23 13:00:00,LOC_001,41.06,50.92,0.0,2.62,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9791300997285335,2.6906799429356554e-05,43675.92346328603,0.5435480937991113,1.0356200783116887,0.04307459365051904,-7.79526447687379e-06,147.66326340746377,0.0,0.0004927200000000001,0.5739941499361935
2024-01-23 14:00:00,LOC_001,41.24,48.16,0.0,4.03,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0414398815899664,2.5583425495533114e-05,41527.69354378343,0.544376384859257,1.0372949961627531,0.04292778293905799,-1.3233739338234406e-06,148.20763979232302,0.0,0.0004948800000000001,0.5739941499361935
2024-01-23 15:00:00,LOC_001,35.38,58.52,0.0,7.03,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1315407167344786,2.160840194151053e-05,35077.79612071161,0.5450760294206812,1.045120199695581,0.05228051549911792,-3.975023554022585e-06,148.7527158217437,0.0,0.00042456000000000004,0.5739941499361935
2024-01-23 16:00:00,LOC_001,38.69,47.21,0.0,6.64,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0274619447825941,1.9784187344883495e-05,32115.199126964282,0.5457165834717657,1.0415832192134196,0.05214539860894923,-1.8242145966270333e-06,149.29843240521546,0.0,0.00046427999999999997,0.5739941499361935
2024-01-23 17:00:00,LOC_001,33.67,52.39,0.0,5.55,0.0,300.0,clay,0.4622,1633.91,0.4636,1.076094525302453,1.9778752009158523e-05,32108.309847086362,0.546357000112644,1.0462382784039126,0.05302166585370765,-5.4353357249720515e-09,149.8447894053281,0.0,0.00040404000000000004,0.5739941499361935
2024-01-23 18:00:00,LOC_001,33.21,59.89,0.0,4.47,0.0,300.0,clay,0.4622,1633.91,0.4636,1.114958632004094,1.7662207030606503e-05,28672.52421059268,0.5469288882539973,1.04944469139402,0.05634977163469825,-2.11654497855202e-06,150.3917182935821,0.0,0.00039852,0.5739941499361935
2024-01-23 19:00:00,LOC_001,26.79,64.17,0.0,12.79,0.0,300.0,clay,0.4622,1633.91,0.4636,1.190835141519489,1.910575062356669e-05,31018.33741490249,0.5475475648379559,1.0581684334842947,0.07061267034687918,1.4435435929601885e-06,150.93926585842007,0.0,0.00032148,0.5739941499361935
2024-01-23 20:00:00,LOC_001,27.55,53.77,0.0,5.73,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0972084389136176,2.2682688538671724e-05,36825.18862357675,0.5482820620354207,1.0706865544291693,0.0644740467989978,3.576937915105032e-06,151.48754792045548,0.0,0.0003306,0.5739941499361935
2024-01-23 21:00:00,LOC_001,27.72,54.41,0.0,3.56,0.0,300.0,clay,0.4622,1633.91,0.4636,1.01033553062003,2.4462398493321905e-05,39714.454467683856,0.5490741871159882,1.0669299124816394,0.06699428556783066,1.7797099546501812e-06,152.03662210757147,0.0,0.00033264,0.5739941499361935
2024-01-23 22:00:00,LOC_001,27.04,47.63,0.0,3.99,0.0,300.0,clay,0.4622,1633.91,0.4636,1.014228977105122,2.5102053326818643e-05,40753.260081975255,0.5498870317051563,1.0683233888300379,0.06558435039642821,6.396548334967382e-07,152.58650913927664,0.0,0.00032448,0.5739941499361935
2024-01-23 23:00:00,LOC_001,25.01,61.19,0.0,1.22,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9218616982388013,2.7505879855429137e-05,44656.96752937798,0.5507777377333831,1.0625965486810647,0.07592348499309669,2.403826528610494e-06,153.13728687701,0.0,0.00030012,0.5739941499361935
2024-01-24 00:00:00,LOC_001,28.12,61.79,0.0,8.17,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0396514261684915,3.0790205913194124e-05,49987.34536100133,0.5517747608702275,1.062417703138917,0.07598094380165096,3.284326057764987e-06,153.68906163788023,0.0,0.00033744,0.5739941499361935
2024-01-24 01:00:00,LOC_001,23.63,54.16,0.0,3.85,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0752239493880418,3.1988221630756864e-05,51935.10031582529,0.5528106329745623,1.0567860264042737,0.07228553374172335,1.1980157175627403e-06,154.2418722708548,0.0,0.00028356,0.5739941499361935
2024-01-24 02:00:00,LOC_001,26.66,53.35,0.0,2.55,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0468926088557415,3.613657923491934e-05,58668.11402873881,0.5539807984766358,1.0587290928115882,0.0716682235273802,4.148357604162477e-06,154.79585306933143,0.0,0.00031992,0.5739941499361935
2024-01-24 03:00:00,LOC_001,26.36,59.14,0.0,2.21,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0622191703482984,3.9401888163985904e-05,63969.6074709686,0.5552567049734263,1.0573415573161729,0.07142857988558445,3.265308929066563e-06,155.35110977430486,0.0,0.00031632,0.5739941499361935
2024-01-24 04:00:00,LOC_001,30.62,56.99,0.0,1.65,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0413353952671223,4.347746022552927e-05,70582.75720737712,0.5566645141197173,1.0499792336424754,0.06856692598348783,4.075572061543363e-06,155.90777428842458,0.0,0.00036744,0.5739941499361935
2024-01-24 05:00:00,LOC_001,34.47,65.05,0.0,2.85,0.0,300.0,clay,0.4622,1633.91,0.4636,1.001143442980926,4.4313669810667455e-05,71936.96463858477,0.5580993336249552,1.0310100637886193,0.04860162739120539,8.362095851381884e-07,156.46587362204954,0.0,0.00041364,0.5739941499361935
2024-01-24 06:00:00,LOC_001,36.04,47.12,0.0,4.95,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0378919789457257,4.3783920811230614e-05,71075.65335926531,0.5595169738367678,1.02507841779183,0.042911220120913425,-5.297489994368417e-07,157.0253905958863,0.0,0.00043248,0.5739941499361935
2024-01-24 07:00:00,LOC_001,34.37,60.17,0.0,8.42,0.0,300.0,clay,0.4622,1633.91,0.4636,0.9740618676190129,4.372790459225871e-05,70986.14296548154,0.5609328287180543,1.0214510514917283,0.04573609456801939,-5.601621897190608e-08,157.58632342460436,0.0,0.00041244,0.5739941499361935
2024-01-24 08:00:00,LOC_001,37.45,50.17,0.0,7.01,1.13,297.93,clay,0.4622,1633.91,0.4636,1.0009708365890346,4.170120462782727e-05,67693.57724261215,0.5622830116941501,1.0201252374401197,0.04615892369729427,-2.0266999644314387e-06,158.1486064362985,0.003792837243647836,0.00044940000000000003,0.5739941499361935
2024-01-24 09:00:00,LOC_001,35.45,54.78,0.0,6.73,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0769988212854573,3.898018176185267e-05,63278.05841171893,0.5635451248917094,1.035638949744785,0.03390828289560963,-2.7210228659745996e-06,158.7121515611902,0.0,0.00042540000000000004,0.5739941499361935
2024-01-24 10:00:00,LOC_001,36.58,51.41,0.0,3.78,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1219682981476091,3.5873562516410676e-05,58234.17199575878,0.5647066351982768,1.0438706369426969,0.04359790327236833,-3.106619245441993e-06,159.27685819638847,0.0,0.00043896,0.5739941499361935
2024-01-24 11:00:00,LOC_001,40.84,50.13,0.0,4.68,0.0,300.0,clay,0.4622,1633.91,0.4636,1.062741535302273,3.560486750149058e-05,57795.040854680505,0.5658593868099265,1.04262239553412,0.04277134823061687,-2.686950149200984e-07,159.8427175831984,0.0,0.00049008,0.5739941499361935
2024-01-24 12:00:00,LOC_001,36.56,53.4,0.0,4.68,0.0,300.0,clay,0.4622,1633.91,0.4636,1.09290254374092,3.060272365138565e-05,49677.94039031018,0.5668502387065859,1.0472233890226381,0.04565895462405556,-5.0021438501049274e-06,160.409567821905,0.0,0.00043872000000000003,0.5739941499361935
2024-01-24 13:00:00,LOC_001,34.85,58.44,0.0,3.39,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0764630030672384,2.722197036800503e-05,44190.81064648749,0.5677316469976698,1.0486477722945318,0.046394987913101794,-3.38075328338062e-06,160.97729946890266,0.0,0.00041820000000000003,0.5739941499361935
2024-01-24 14:00:00,LOC_001,37.97,61.23,0.0,3.35,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0591222075054934,2.576226119578633e-05,41819.62497074955,0.5685657607792455,1.0504264535183692,0.04642444279250259,-1.4597091722187018e-06,161.5458652296819,0.0,0.00045564,0.5739941499361935
2024-01-24 15:00:00,LOC_001,39.11,53.74,0.0,4.95,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0353984011985562,2.068975887659041e-05,33585.02255051377,0.5692356312093008,1.0538519493401322,0.043559342676901126,-5.072502319195918e-06,162.1151008608912,0.0,0.00046932,0.5739941499361935
2024-01-24 16:00:00,LOC_001,36.85,54.04,0.0,8.84,0.0,300.0,clay,0.4622,1633.91,0.4636,1.115081166292782,1.9385395998239247e-05,31468.54532160577,0.5698632874199255,1.061570868074838,0.04711124694605292,-1.3043628783511637e-06,162.68496414831114,0.0,0.0004422,0.5739941499361935
2024-01-24 17:00:00,LOC_001,33.86,57.49,0.0,4.78,0.0,300.0,clay,0.4622,1633.91,0.4636,1.027877798364428,1.8993998876147366e-05,30834.291799943843,0.570478293120083,1.0669524611493792,0.038243385259329236,-3.9139712209188075e-07,163.25544244143123,0.0,0.00040632,0.5739941499361935
2024-01-24 18:00:00,LOC_001,32.78,54.07,0.0,4.15,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0525266247254912,1.822743345208409e-05,29590.255758273142,0.5710684858859337,1.0721080399630247,0.031183575970391765,-7.665654240632754e-07,163.82651092731717,0.0,0.00039336000000000004,0.5739941499361935
2024-01-24 19:00:00,LOC_001,30.26,62.73,0.0,3.47,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0761464769987412,1.833648473200842e-05,29768.18870259495,0.5716622276152473,1.0720228055343533,0.031169884460235782,1.0905127992432928e-07,164.3981731549324,0.0,0.00036312000000000003,0.5739941499361935
2024-01-24 20:00:00,LOC_001,27.89,59.11,0.0,5.28,0.0,300.0,clay,0.4622,1633.91,0.4636,1.150828241663596,2.176553416825064e-05,35336.05066174696,0.5723670231954093,1.074908799885952,0.0370832549400592,3.42904943624222e-06,164.9705401781278,0.0,0.00033468,0.5739941499361935
2024-01-24 21:00:00,LOC_001,32.19,47.0,0.0,1.56,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0914332900954384,2.2138130043418393e-05,35939.10074913863,0.5730838469176034,1.0777779753652685,0.03714716221024444,3.725958751677532e-07,165.5436240250454,0.0,0.00038627999999999997,0.5739941499361935
2024-01-24 22:00:00,LOC_001,30.62,59.96,2.31,1.88,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0363601345230973,2.4706980589370445e-05,40110.135302773066,0.5738838640545412,1.0721237344434862,0.03885326457030338,2.568850545952052e-06,166.11750788909995,0.0,0.00036744,0.5739941499361935
2024-01-24 23:00:00,LOC_001,28.01,58.16,0.0,8.77,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2238813394903956,2.8044030200440552e-05,45529.038589597505,0.5747919639855193,1.086865568085802,0.061846144545187165,3.3370496110701064e-06,166.69229985308547,0.0,0.00033612000000000003,0.5739941499361935
2024-01-25 00:00:00,LOC_001,27.83,55.06,0.0,2.77,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0863425478990907,3.1032300487430196e-05,50380.556854065195,0.575796829926446,1.0895876021251616,0.06108372683515821,2.9882702869896443e-06,167.26809668301192,0.0,0.00033396,0.5739941499361935
