timestamp,location_id,temperature_c,humidity,rainfall_mm,wind_speed,magnitude,depth_km,soil_type,soil_moisture,soil_density,liquefaction_risk
2024-01-09 14:00:00,LOC_002,29.71,63.68,0.0,1.22,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-09 15:00:00,LOC_002,32.4,61.93,0.0,4.18,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-09 16:00:00,LOC_002,28.35,57.9,0.0,0.87,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-09 17:00:00,LOC_002,28.27,56.88,0.0,2.85,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-09 18:00:00,LOC_002,23.17,63.71,0.0,4.72,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-09 19:00:00,LOC_002,25.24,63.53,0.0,9.99,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-09 20:00:00,LOC_002,22.6,54.0,0.0,6.4,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-09 21:00:00,LOC_002,23.77,58.4,0.0,4.3,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-09 22:00:00,LOC_002,22.19,60.78,0.0,2.49,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-09 23:00:00,LOC_002,25.9,60.33,0.0,7.91,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 00:00:00,LOC_002,21.53,61.91,0.0,9.74,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 01:00:00,LOC_002,19.8,69.61,0.0,1.65,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 02:00:00,LOC_002,23.76,50.83,0.0,10.1,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 03:00:00,LOC_002,24.63,57.17,0.0,5.99,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 04:00:00,LOC_002,27.96,56.52,0.0,9.29,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 05:00:00,LOC_002,26.85,58.89,0.0,2.17,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 06:00:00,LOC_002,27.41,56.93,0.0,3.84,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 07:00:00,LOC_002,25.95,63.37,0.0,4.86,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 08:00:00,LOC_002,29.8,63.18,0.0,2.96,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 09:00:00,LOC_002,31.0,54.92,0.0,8.55,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 10:00:00,LOC_002,34.89,54.76,0.0,2.16,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 11:00:00,LOC_002,29.87,53.08,0.0,2.83,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 12:00:00,LOC_002,31.55,53.43,0.0,3.1,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 13:00:00,LOC_002,30.96,64.76,0.0,2.46,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 14:00:00,LOC_002,32.59,62.51,0.0,1.22,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 15:00:00,LOC_002,35.86,52.39,0.0,6.86,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 16:00:00,LOC_002,29.94,52.18,0.0,1.5,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 17:00:00,LOC_002,30.32,47.32,0.0,6.59,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 18:00:00,LOC_002,28.5,58.13,0.0,6.78,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 19:00:00,LOC_002,29.15,57.97,0.0,0.54,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 20:00:00,LOC_002,29.71,61.85,0.0,3.78,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 21:00:00,LOC_002,24.94,58.37,0.0,9.19,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 22:00:00,LOC_002,23.92,65.06,0.0,0.75,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-10 23:00:00,LOC_002,23.61,61.7,0.0,9.94,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 00:00:00,LOC_002,23.16,59.35,1.66,4.09,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 01:00:00,LOC_002,20.14,59.05,0.0,3.84,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 02:00:00,LOC_002,22.37,63.4,0.0,3.68,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 03:00:00,LOC_002,21.83,65.79,0.0,2.82,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 04:00:00,LOC_002,23.73,62.77,0.0,2.08,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 05:00:00,LOC_002,28.74,46.3,0.0,3.27,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 06:00:00,LOC_002,26.48,52.33,0.0,12.96,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 07:00:00,LOC_002,26.28,61.82,0.0,3.24,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 08:00:00,LOC_002,28.33,59.38,0.0,1.36,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 09:00:00,LOC_002,33.56,54.54,0.0,0.23,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 10:00:00,LOC_002,31.85,57.31,0.0,7.13,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 11:00:00,LOC_002,31.85,58.54,0.0,4.35,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 12:00:00,LOC_002,34.7,56.96,0.0,9.74,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 13:00:00,LOC_002,30.9,56.19,0.0,6.2,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 14:00:00,LOC_002,32.86,64.81,0.0,3.53,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 15:00:00,LOC_002,26.68,52.17,0.0,7.12,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 16:00:00,LOC_002,29.79,57.64,0.0,5.75,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 17:00:00,LOC_002,27.95,64.18,0.0,1.36,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 18:00:00,LOC_002,26.72,61.1,0.0,6.2,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 19:00:00,LOC_002,26.88,64.09,0.0,6.1,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 20:00:00,LOC_002,24.9,59.83,0.0,5.13,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 21:00:00,LOC_002,27.87,52.23,0.0,6.14,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 22:00:00,LOC_002,23.0,60.27,0.0,2.07,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-11 23:00:00,LOC_002,24.34,48.49,0.0,3.25,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 00:00:00,LOC_002,22.5,51.41,0.0,0.74,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 01:00:00,LOC_002,21.66,49.68,0.0,4.13,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 02:00:00,LOC_002,23.21,61.56,0.0,3.27,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 03:00:00,LOC_002,26.3,55.98,0.0,6.27,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 04:00:00,LOC_002,24.47,73.0,0.0,2.45,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 05:00:00,LOC_002,24.37,62.25,0.0,0.76,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 06:00:00,LOC_002,27.95,64.76,0.0,4.2,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 07:00:00,LOC_002,29.93,57.45,0.0,5.35,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 08:00:00,LOC_002,32.05,54.49,0.0,6.11,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 09:00:00,LOC_002,33.03,52.17,0.0,4.85,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 10:00:00,LOC_002,30.19,56.04,0.0,8.83,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 11:00:00,LOC_002,33.42,61.15,0.0,5.37,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 12:00:00,LOC_002,32.57,61.66,0.0,6.18,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 13:00:00,LOC_002,34.01,54.01,0.0,1.37,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 14:00:00,LOC_002,33.11,53.28,0.0,3.3,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 15:00:00,LOC_002,32.29,59.19,1.1,4.09,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 16:00:00,LOC_002,30.29,55.71,0.0,7.26,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 17:00:00,LOC_002,29.69,64.0,0.0,4.57,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 18:00:00,LOC_002,29.63,56.74,0.0,2.69,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 19:00:00,LOC_002,28.91,51.4,0.0,6.18,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 20:00:00,LOC_002,29.37,54.62,0.0,3.84,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 21:00:00,LOC_002,23.54,60.22,0.0,4.19,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 22:00:00,LOC_002,23.99,53.07,0.0,1.78,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-12 23:00:00,LOC_002,20.96,60.98,0.0,3.89,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 00:00:00,LOC_002,21.87,62.2,0.0,1.47,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 01:00:00,LOC_002,23.58,65.64,0.0,8.12,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 02:00:00,LOC_002,23.54,47.45,0.0,2.18,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 03:00:00,LOC_002,22.26,55.48,0.0,1.81,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 04:00:00,LOC_002,23.92,65.2,0.0,3.43,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 05:00:00,LOC_002,24.53,64.52,0.0,3.48,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 06:00:00,LOC_002,26.14,66.67,0.0,5.66,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 07:00:00,LOC_002,31.36,52.72,0.0,2.62,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 08:00:00,LOC_002,30.6,50.21,0.0,5.58,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 09:00:00,LOC_002,33.49,51.71,0.0,0.93,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 10:00:00,LOC_002,31.52,50.53,0.0,1.71,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 11:00:00,LOC_002,32.8,50.34,0.0,4.4,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 12:00:00,LOC_002,30.47,54.41,0.0,7.0,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 13:00:00,LOC_002,33.11,55.92,0.0,5.66,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 14:00:00,LOC_002,31.38,62.06,0.0,4.59,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 15:00:00,LOC_002,29.73,58.05,0.0,6.64,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 16:00:00,LOC_002,32.65,59.61,0.0,9.43,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 17:00:00,LOC_002,28.17,61.6,0.0,5.28,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 18:00:00,LOC_002,29.09,56.22,0.0,3.67,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 19:00:00,LOC_002,26.72,63.61,0.0,3.2,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 20:00:00,LOC_002,27.21,60.04,0.0,9.74,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 21:00:00,LOC_002,26.4,62.33,0.0,5.6,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 22:00:00,LOC_002,25.04,65.98,0.0,3.36,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-13 23:00:00,LOC_002,23.91,61.03,0.0,6.19,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 00:00:00,LOC_002,23.25,53.03,0.0,4.28,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 01:00:00,LOC_002,22.44,62.29,0.0,5.72,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 02:00:00,LOC_002,21.79,63.32,0.0,9.0,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 03:00:00,LOC_002,26.17,54.55,0.0,8.77,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 04:00:00,LOC_002,28.92,65.83,0.0,2.37,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 05:00:00,LOC_002,27.65,53.44,0.0,1.35,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 06:00:00,LOC_002,30.02,48.2,0.0,6.51,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 07:00:00,LOC_002,29.32,63.19,0.0,3.35,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 08:00:00,LOC_002,31.69,62.4,0.0,6.49,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 09:00:00,LOC_002,33.85,53.1,0.0,1.79,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 10:00:00,LOC_002,32.46,47.1,0.0,3.97,1.14,300.0,sand,0.2207,1454.57,0.538
2024-01-14 11:00:00,LOC_002,34.33,60.8,0.0,1.72,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 12:00:00,LOC_002,31.89,61.42,0.0,1.27,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 13:00:00,LOC_002,33.76,59.85,0.0,1.12,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 14:00:00,LOC_002,33.99,60.05,0.0,1.5,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 15:00:00,LOC_002,30.82,57.53,0.0,3.06,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 16:00:00,LOC_002,28.5,58.23,0.0,1.27,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 17:00:00,LOC_002,31.93,63.87,0.0,1.99,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 18:00:00,LOC_002,27.94,56.48,0.0,0.22,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 19:00:00,LOC_002,28.54,60.45,0.0,4.79,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 20:00:00,LOC_002,28.44,56.71,0.0,3.21,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 21:00:00,LOC_002,23.85,59.16,0.0,3.13,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 22:00:00,LOC_002,22.23,65.24,0.0,6.46,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-14 23:00:00,LOC_002,25.03,57.5,0.0,3.73,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 00:00:00,LOC_002,22.19,64.63,0.0,6.19,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 01:00:00,LOC_002,25.06,57.83,0.0,2.76,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 02:00:00,LOC_002,26.39,52.45,0.0,4.23,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 03:00:00,LOC_002,25.1,66.89,0.0,3.12,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 04:00:00,LOC_002,24.44,60.91,0.0,7.28,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 05:00:00,LOC_002,25.7,58.3,0.0,11.71,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 06:00:00,LOC_002,29.56,63.08,0.0,7.75,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 07:00:00,LOC_002,32.8,60.09,0.0,4.16,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 08:00:00,LOC_002,34.35,55.07,0.0,2.97,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 09:00:00,LOC_002,30.39,62.93,0.0,4.86,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 10:00:00,LOC_002,31.52,56.56,0.0,4.77,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 11:00:00,LOC_002,32.4,58.63,0.0,4.69,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 12:00:00,LOC_002,33.6,52.49,0.0,2.35,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 13:00:00,LOC_002,35.43,59.33,0.0,3.32,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 14:00:00,LOC_002,32.08,61.22,0.0,7.06,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 15:00:00,LOC_002,32.63,60.03,0.0,2.35,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 16:00:00,LOC_002,32.62,55.79,0.0,2.78,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 17:00:00,LOC_002,34.04,48.42,0.0,7.63,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 18:00:00,LOC_002,25.94,52.39,0.0,2.23,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 19:00:00,LOC_002,28.8,63.84,0.0,4.0,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 20:00:00,LOC_002,26.3,60.98,0.0,1.86,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 21:00:00,LOC_002,25.23,61.94,0.0,5.16,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 22:00:00,LOC_002,27.42,58.59,0.0,5.37,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-15 23:00:00,LOC_002,26.0,63.43,0.0,3.09,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 00:00:00,LOC_002,24.59,60.2,0.0,3.67,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 01:00:00,LOC_002,25.06,55.91,0.0,3.84,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 02:00:00,LOC_002,20.33,71.14,0.0,2.06,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 03:00:00,LOC_002,23.95,63.51,0.0,4.84,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 04:00:00,LOC_002,27.43,51.5,0.0,4.86,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 05:00:00,LOC_002,26.99,65.14,0.0,3.78,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 06:00:00,LOC_002,30.05,66.66,0.0,3.51,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 07:00:00,LOC_002,33.56,60.18,0.0,3.11,1.18,247.84,sand,0.2207,1454.57,0.538
2024-01-16 08:00:00,LOC_002,33.0,52.13,0.0,8.03,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 09:00:00,LOC_002,32.46,50.88,0.0,4.74,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 10:00:00,LOC_002,34.38,49.34,0.0,4.11,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 11:00:00,LOC_002,34.2,48.3,1.32,7.7,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 12:00:00,LOC_002,35.15,51.63,0.0,1.35,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 13:00:00,LOC_002,29.55,60.03,0.0,5.09,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 14:00:00,LOC_002,31.67,54.7,0.0,2.71,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 15:00:00,LOC_002,33.91,58.25,0.0,3.96,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 16:00:00,LOC_002,32.25,53.38,0.0,1.62,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 17:00:00,LOC_002,32.97,56.69,0.0,1.02,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 18:00:00,LOC_002,35.29,49.13,0.0,2.52,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 19:00:00,LOC_002,26.93,55.85,0.0,6.32,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 20:00:00,LOC_002,26.43,57.9,0.0,7.42,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 21:00:00,LOC_002,26.74,59.9,0.0,3.0,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 22:00:00,LOC_002,24.54,68.36,0.0,3.69,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-16 23:00:00,LOC_002,23.02,63.01,0.0,5.37,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 00:00:00,LOC_002,26.65,64.92,0.0,2.72,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 01:00:00,LOC_002,22.58,62.41,0.0,3.77,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 02:00:00,LOC_002,28.23,59.79,0.0,4.41,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 03:00:00,LOC_002,28.63,55.19,1.43,2.29,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 04:00:00,LOC_002,27.02,59.13,0.0,4.15,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 05:00:00,LOC_002,26.97,65.67,0.0,1.51,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 06:00:00,LOC_002,29.54,67.73,0.0,3.35,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 07:00:00,LOC_002,33.09,46.58,0.0,3.0,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 08:00:00,LOC_002,29.67,56.43,0.0,2.32,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 09:00:00,LOC_002,36.06,56.78,0.0,2.88,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 10:00:00,LOC_002,37.94,43.0,0.0,2.16,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 11:00:00,LOC_002,35.07,54.7,0.0,2.48,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 12:00:00,LOC_002,32.02,43.27,0.0,6.92,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 13:00:00,LOC_002,35.37,54.27,0.0,6.24,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 14:00:00,LOC_002,33.1,53.02,0.0,2.71,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 15:00:00,LOC_002,38.93,52.46,1.53,9.23,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 16:00:00,LOC_002,31.71,62.85,0.0,3.79,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 17:00:00,LOC_002,31.91,59.18,0.0,8.96,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 18:00:00,LOC_002,30.31,66.98,0.0,2.41,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 19:00:00,LOC_002,27.75,58.87,0.0,5.63,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 20:00:00,LOC_002,27.19,64.05,0.0,2.99,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 21:00:00,LOC_002,22.32,56.19,0.0,6.22,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-17 22:00:00,LOC_002,24.69,68.79,0.0,3.2,1.04,299.29,sand,0.2207,1454.57,0.538
2024-01-17 23:00:00,LOC_002,25.46,55.88,0.0,2.92,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 00:00:00,LOC_002,24.22,58.2,0.0,3.65,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 01:00:00,LOC_002,27.46,66.34,0.0,2.8,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 02:00:00,LOC_002,23.98,56.67,0.0,5.97,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 03:00:00,LOC_002,28.29,54.74,0.0,2.46,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 04:00:00,LOC_002,28.0,68.86,0.0,2.78,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 05:00:00,LOC_002,30.12,47.92,0.0,1.94,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 06:00:00,LOC_002,29.55,63.67,0.0,1.6,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 07:00:00,LOC_002,30.22,58.12,0.0,8.05,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 08:00:00,LOC_002,35.18,59.87,0.0,9.66,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 09:00:00,LOC_002,31.98,60.01,0.0,3.54,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 10:00:00,LOC_002,36.32,61.09,0.0,9.06,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 11:00:00,LOC_002,37.26,51.47,0.0,4.08,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 12:00:00,LOC_002,35.64,51.26,0.0,5.2,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 13:00:00,LOC_002,36.45,51.97,0.0,6.07,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 14:00:00,LOC_002,31.27,57.48,0.0,4.9,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 15:00:00,LOC_002,32.73,53.28,0.0,4.26,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 16:00:00,LOC_002,33.67,58.73,0.0,1.48,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 17:00:00,LOC_002,29.7,57.1,0.0,2.12,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 18:00:00,LOC_002,29.93,60.72,0.0,7.41,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 19:00:00,LOC_002,27.62,59.17,0.0,5.34,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 20:00:00,LOC_002,24.35,63.64,0.0,8.18,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 21:00:00,LOC_002,27.54,66.9,0.0,1.87,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 22:00:00,LOC_002,24.01,60.74,0.0,6.32,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-18 23:00:00,LOC_002,27.29,58.13,0.0,2.54,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-19 00:00:00,LOC_002,24.44,56.98,0.0,2.74,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-19 01:00:00,LOC_002,25.79,52.29,0.0,8.28,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-19 02:00:00,LOC_002,22.89,62.42,0.0,0.9,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-19 03:00:00,LOC_002,26.8,55.22,0.0,0.34,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-19 04:00:00,LOC_002,28.38,61.68,0.0,3.51,0.0,300.0,sand,0.2207,1454.57,0.538
2024-01-19 05:00:00,LOC_002,30.88,46.21,0.0,3.46,0.0,300.0,sand,0.2207,1454.57,0.538
