timestamp,location_id,temperature_c,humidity,rainfall_mm,wind_speed,magnitude,depth_km,soil_type,soil_moisture,soil_density,liquefaction_risk,vibration,strain,load,fatigue_index
2024-01-26 05:00:00,LOC_001,32.53,61.8,0.0,9.1,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0439777328806061,4.264130231910739e-05,69223.72420325679,0.6059796763106858
2024-01-26 06:00:00,LOC_001,32.22,57.74,0.0,2.34,0.0,300.0,clay,0.4622,1633.91,0.4636,1.035549495035189,3.9650374236127894e-05,64368.502610388656,0.6072635389747884
2024-01-26 07:00:00,LOC_001,36.68,59.98,0.0,3.82,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0759118845849913,4.154584286927571e-05,67442.00148973471,0.6086087041439878
2024-01-26 08:00:00,LOC_001,35.75,53.62,0.0,1.52,0.0,300.0,clay,0.4622,1633.91,0.4636,1.108672171265388,4.154583837760239e-05,67442.74670876357,0.6099538841769614
2024-01-26 09:00:00,LOC_001,34.38,59.15,0.0,6.05,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1344549060791596,4.001647107828589e-05,64961.141463548694,0.611249567325711
2024-01-26 10:00:00,LOC_001,40.65,45.88,0.0,3.5,1.03,278.19,clay,0.4622,1633.91,0.4636,1.042736852548266,3.656147396768193e-05,59347.97252626728,0.6124332929527906
2024-01-26 11:00:00,LOC_001,37.6,52.55,0.0,1.01,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2121189653455378,3.381167239529158e-05,54886.39856786451,0.6135280302082904
2024-01-26 12:00:00,LOC_001,42.76,51.88,0.0,2.55,0.0,300.0,clay,0.4622,1633.91,0.4636,1.086267736296035,3.0865140626120744e-05,50100.199773753986,0.6145273042840433
2024-01-26 13:00:00,LOC_001,39.06,48.16,0.0,3.89,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1499545588308817,2.916045656217258e-05,47335.263042157996,0.6154714302843504
2024-01-26 14:00:00,LOC_001,34.37,52.47,0.0,7.19,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0636113903455886,2.5069160811750645e-05,40696.27964113836,0.6162831383695202
2024-01-26 15:00:00,LOC_001,38.76,51.87,0.0,3.28,0.0,300.0,clay,0.4622,1633.91,0.4636,1.092856383987169,2.0368963580738623e-05,33064.42466586133,0.616942625208844
2024-01-26 16:00:00,LOC_001,36.6,55.21,0.0,2.96,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1551307462960785,2.0461370492233334e-05,33215.287220311504,0.6176051210788771
2024-01-26 17:00:00,LOC_001,32.65,60.61,0.0,5.91,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0703513708181727,1.9946639322781976e-05,32381.250012174394,0.6182509816507663
2024-01-26 18:00:00,LOC_001,37.7,46.5,0.0,5.21,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0961616649999704,1.7515868443847814e-05,28433.428906363413,0.6188181009141465
2024-01-26 19:00:00,LOC_001,28.85,57.26,0.0,3.04,0.0,300.0,clay,0.4622,1633.91,0.4636,1.101501437107507,1.9441478118348544e-05,31562.6134967018,0.6194476333625738
2024-01-26 20:00:00,LOC_001,31.13,52.97,0.0,3.92,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1430253330434428,2.038792061128426e-05,33098.22692684552,0.6201077944052591
2024-01-26 21:00:00,LOC_001,29.95,63.61,0.0,2.91,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1035888007879013,2.3378711611520953e-05,37954.08431013164,0.6208648080038341
2024-01-26 22:00:00,LOC_001,27.55,47.8,0.0,5.47,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0685245405900048,2.3270154062414616e-05,37778.9348554133,0.6216183281570682
2024-01-26 23:00:00,LOC_001,26.98,52.25,0.0,5.59,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0767567711368304,2.81772446036239e-05,45745.87542666585,0.6225307530095223
2024-01-27 00:00:00,LOC_001,27.75,58.42,0.0,3.69,1.13,300.0,clay,0.4622,1633.91,0.4636,1.032687602773204,3.3736690744732154e-05,54771.153635743474,0.6236231916459837
2024-01-27 01:00:00,LOC_001,26.48,63.01,0.0,6.43,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1343208393006927,3.27881378915923e-05,53231.999487306,0.6246849310667519
2024-01-27 02:00:00,LOC_001,29.55,59.48,0.0,2.79,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1012070855436766,3.755214596982948e-05,60964.18734700953,0.6259008929239964
2024-01-27 03:00:00,LOC_001,27.85,58.35,0.0,5.31,1.05,300.0,clay,0.4622,1633.91,0.4636,1.1345338975548067,3.923278129882552e-05,63693.920959460884,0.6271713007124937
2024-01-27 04:00:00,LOC_001,28.03,59.4,0.0,4.55,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1005979892567315,4.395337717213982e-05,71357.59414319576,0.6285945643772577
2024-01-27 05:00:00,LOC_001,31.31,57.64,0.0,3.25,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1419190830199477,3.997363601054978e-05,64893.99500711419,0.6298889082556353
2024-01-27 06:00:00,LOC_001,34.02,55.63,0.0,10.51,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2170982328324218,4.5478023988161244e-05,73827.5272811019,0.6313614359984807
2024-01-27 07:00:00,LOC_001,29.98,64.42,0.0,4.09,0.0,300.0,clay,0.4622,1633.91,0.4636,1.114115456469163,4.3780757002509815e-05,71075.68508994911,0.6327790768431779
2024-01-27 08:00:00,LOC_001,33.09,62.72,0.0,5.75,1.42,300.0,clay,0.4622,1633.91,0.4636,1.0644042733889474,4.067404903453697e-05,66029.6492260978,0.6340960719250472
2024-01-27 09:00:00,LOC_001,39.56,49.88,0.0,3.19,0.0,300.0,clay,0.4622,1633.91,0.4636,1.17530555781341,3.879124644549332e-05,62968.2472816542,0.6353520057813654
2024-01-27 10:00:00,LOC_001,37.48,50.37,0.0,4.02,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0513760290923342,3.777943955315903e-05,61327.35281675118,0.6365752111594094
2024-01-27 11:00:00,LOC_001,37.93,58.09,0.0,4.36,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1721699066875981,3.521390233132187e-05,57162.40840709829,0.6377153445937424
2024-01-27 12:00:00,LOC_001,36.33,45.53,0.0,6.23,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1224975167545002,3.3168711498718115e-05,53843.50224298176,0.6387892807493293
2024-01-27 13:00:00,LOC_001,36.1,56.66,0.0,4.72,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0990743904767928,2.69349389583616e-05,43724.202197338265,0.6396613822965505
2024-01-27 14:00:00,LOC_001,36.58,55.38,0.0,1.19,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1932933213160832,2.4725421691906936e-05,40137.202955951056,0.640461939311657
2024-01-27 15:00:00,LOC_001,36.98,51.92,0.0,3.98,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2213451322814752,2.35018578987152e-05,38150.787685832685,0.6412228762595368
2024-01-27 16:00:00,LOC_001,34.71,60.34,0.0,5.54,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0959291835603586,1.8785187847799707e-05,30495.003201284315,0.6418311146752848
2024-01-27 17:00:00,LOC_001,37.83,56.43,0.0,7.48,0.0,300.0,clay,0.4622,1633.91,0.4636,1.183633319958009,2.0298655091169368e-05,32950.66231527361,0.642488332466416
2024-01-27 18:00:00,LOC_001,33.65,53.92,0.0,6.38,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0893915121347142,1.8769157739357925e-05,30469.368168245666,0.6430960595783357
2024-01-27 19:00:00,LOC_001,30.41,64.27,0.0,8.53,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1554429637721269,1.829292571536226e-05,29697.41978975072,0.6436883897855337
2024-01-27 20:00:00,LOC_001,32.54,54.13,0.0,0.83,0.0,300.0,clay,0.4622,1633.91,0.4636,1.155560671288359,2.0656254758158437e-05,33533.279546382604,0.6443572281749413
2024-01-27 21:00:00,LOC_001,31.34,62.81,0.0,9.12,0.0,300.0,clay,0.4622,1633.91,0.4636,1.192423582000881,2.1843188305749263e-05,35460.65317278234,0.6450645090158331
2024-01-27 22:00:00,LOC_001,30.66,62.12,0.0,7.47,0.0,300.0,clay,0.4622,1633.91,0.4636,1.122205511721621,2.463873762938405e-05,39999.32821105953,0.6458623160487261
2024-01-27 23:00:00,LOC_001,26.39,64.29,0.0,4.26,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1383459035985202,2.8172375288865364e-05,45738.29387362246,0.6467745896832322
2024-01-28 00:00:00,LOC_001,27.01,57.22,0.0,5.11,1.09,297.71,clay,0.4622,1633.91,0.4636,1.2022399245527597,3.012353942052972e-05,48905.67566412593,0.6477500383654538
2024-01-28 01:00:00,LOC_001,25.28,62.03,0.0,3.25,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1445737015543127,3.4443561545675555e-05,55920.40808553432,0.6488653994689573
2024-01-28 02:00:00,LOC_001,30.97,61.0,0.0,8.04,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1435007803246648,3.768267044226298e-05,61175.04554058514,0.6500855670005794
2024-01-28 03:00:00,LOC_001,28.49,57.2,0.0,2.01,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1734527145304994,3.838219174655001e-05,62312.521135255,0.6513284220639616
2024-01-28 04:00:00,LOC_001,29.52,59.34,0.0,1.03,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1646246064144203,3.997533488037247e-05,64898.146809166006,0.6526228487521517
2024-01-28 05:00:00,LOC_001,33.76,55.23,0.0,3.29,0.0,300.0,clay,0.4622,1633.91,0.4636,1.199102980175574,4.280368810538702e-05,69486.31519279175,0.6540087888023974
2024-01-28 06:00:00,LOC_001,35.43,60.13,0.0,6.42,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1972436007900125,4.237872673566099e-05,68795.0663147775,0.6553809415406802
2024-01-28 07:00:00,LOC_001,32.29,53.85,0.0,2.2,0.0,300.0,clay,0.4622,1633.91,0.4636,1.203151554459109,4.0999055643756135e-05,66557.89900088022,0.6567084728341382
2024-01-28 08:00:00,LOC_001,38.24,54.13,0.0,5.23,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2062466315862896,4.285553453877672e-05,69566.74195822373,0.6580960170373027
2024-01-28 09:00:00,LOC_001,37.24,48.6,0.0,3.97,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1435868970772027,4.148706520396899e-05,67346.13433214989,0.6594392700870749
2024-01-28 10:00:00,LOC_001,38.77,55.06,0.0,9.41,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1930324665434702,3.719367277508996e-05,60375.54336541308,0.6606434911394261
2024-01-28 11:00:00,LOC_001,34.17,65.48,0.0,3.55,0.0,300.0,clay,0.4622,1633.91,0.4636,1.21853332414406,3.3556540593669786e-05,54474.48548397911,0.661730012578062
2024-01-28 12:00:00,LOC_001,36.26,54.1,0.0,4.01,1.0,300.0,clay,0.4622,1633.91,0.4636,1.0952702510337649,2.958971300361546e-05,48033.67524781374,0.6626880687665608
2024-01-28 13:00:00,LOC_001,35.52,53.82,0.0,3.39,0.0,300.0,clay,0.4622,1633.91,0.4636,1.149647996464993,2.942344017012535e-05,47764.18471992205,0.6636407498288248
2024-01-28 14:00:00,LOC_001,35.94,49.02,0.0,2.38,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1867563241727064,2.656552265857872e-05,43124.601684038105,0.6645008920375313
2024-01-28 15:00:00,LOC_001,39.45,57.68,0.0,1.63,0.0,300.0,clay,0.4622,1633.91,0.4636,1.142799461914166,2.0902717547828352e-05,33930.5731319601,0.6651776546504414
2024-01-28 16:00:00,LOC_001,33.7,54.24,0.0,3.67,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2088851976139903,2.0702104730972927e-05,33607.244462390685,0.6658479683078802
2024-01-28 17:00:00,LOC_001,34.58,61.06,0.0,7.84,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1814826847403452,1.926685231676878e-05,31276.96375704159,0.6664718033263396
2024-01-28 18:00:00,LOC_001,33.85,51.05,0.0,3.8,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2428930543580177,1.7054610734542454e-05,27685.95020173738,0.6670240137451428
2024-01-28 19:00:00,LOC_001,28.48,60.22,0.0,3.2,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1397117869787587,1.831656734889788e-05,29736.48911293229,0.6676171232099483
2024-01-28 20:00:00,LOC_001,30.67,60.2,0.0,6.81,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1747030800134826,1.8644164870354392e-05,30267.540147917196,0.6682208247589083
2024-01-28 21:00:00,LOC_001,26.93,53.12,0.0,8.35,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1440551915840735,2.2165826049824865e-05,35986.333646708044,0.6689385905653711
2024-01-28 22:00:00,LOC_001,29.86,56.79,0.0,2.77,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2200242857875119,2.361725653642834e-05,38341.390604365166,0.6697033291858213
2024-01-28 23:00:00,LOC_001,29.24,51.72,0.0,7.61,1.2,300.0,clay,0.4622,1633.91,0.4636,1.193021869006075,2.892471261530766e-05,46958.11949788065,0.6706399328654921
2024-01-29 00:00:00,LOC_001,27.35,58.15,0.0,4.37,0.0,300.0,clay,0.4622,1633.91,0.4636,1.113921988068827,3.0831975859499535e-05,50055.62058622652,0.6716383177865787
2024-01-29 01:00:00,LOC_001,30.46,53.87,0.0,3.34,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1177658897433653,3.4866784458574225e-05,56604.00800301292,0.6727673136396203
2024-01-29 02:00:00,LOC_001,30.36,63.61,0.0,5.86,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1390588276032525,3.575383418375801e-05,58044.14648419489,0.6739250337902942
2024-01-29 03:00:00,LOC_001,28.94,52.51,0.0,5.46,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1539203245185443,3.8043408582672546e-05,61762.181723647285,0.6751569120529975
2024-01-29 04:00:00,LOC_001,30.97,55.42,0.0,4.61,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1686329463452705,4.4017210548155336e-05,71458.70577242502,0.6765821924408544
2024-01-29 05:00:00,LOC_001,35.78,43.23,0.0,5.73,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2483330074146206,4.227302124998507e-05,68623.1822474213,0.677950916863615
2024-01-29 06:00:00,LOC_001,30.92,64.58,0.0,5.21,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1520092409094214,4.1563082050014645e-05,67474.6490296298,0.6792967332046739
2024-01-29 07:00:00,LOC_001,37.23,52.77,0.0,5.87,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1677645729026866,4.226886098754334e-05,68615.2350778585,0.6806652991170781
2024-01-29 08:00:00,LOC_001,38.75,46.58,0.0,10.26,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1866032076872637,4.175515935067678e-05,67780.1048111744,0.6820172079297274
2024-01-29 09:00:00,LOC_001,36.7,58.24,0.0,3.82,0.0,300.0,clay,0.4622,1633.91,0.4636,1.218312630853543,3.7182396159780074e-05,60358.737295894534,0.6832210937764375
2024-01-29 10:00:00,LOC_001,41.38,47.12,0.0,5.66,1.35,290.26,clay,0.4622,1633.91,0.4636,1.231794915302692,3.772439265344671e-05,61235.129997994154,0.6844424597232538
2024-01-29 11:00:00,LOC_001,39.1,49.66,0.0,4.33,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1356878724119148,3.472459228850353e-05,56367.324623652385,0.6855667348053958
2024-01-29 12:00:00,LOC_001,40.74,59.78,0.0,2.61,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1490335391254058,3.158452647231895e-05,51269.147055153306,0.6865893241317765
2024-01-29 13:00:00,LOC_001,39.72,45.91,0.0,1.69,0.0,300.0,clay,0.4622,1633.91,0.4636,1.124690493862503,2.957252769489467e-05,48003.7852046859,0.6875467841480974
2024-01-29 14:00:00,LOC_001,35.89,47.57,0.0,7.23,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2689158416919049,2.4015058755349703e-05,38984.38129069652,0.6883243475462272
2024-01-29 15:00:00,LOC_001,39.57,56.06,0.0,6.51,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2344473691841966,2.2147863341374373e-05,35951.718393101655,0.6890414229337752
2024-01-29 16:00:00,LOC_001,35.05,53.2,0.0,4.93,0.0,300.0,clay,0.4622,1633.91,0.4636,1.11099235602012,2.0181245400413754e-05,32761.164678704903,0.6896948610977495
2024-01-29 17:00:00,LOC_001,37.27,54.76,0.0,1.47,0.0,300.0,clay,0.4622,1633.91,0.4636,1.203016067265275,1.9020955192789544e-05,30876.788613063898,0.6903107144185522
2024-01-29 18:00:00,LOC_001,40.19,47.22,0.0,6.26,0.0,300.0,clay,0.4622,1633.91,0.4636,1.207045134444718,1.7313320017409902e-05,28103.793411714323,0.6908712589336133
2024-01-29 19:00:00,LOC_001,31.41,56.91,0.0,2.43,0.0,300.0,clay,0.4622,1633.91,0.4636,1.3080813186960742,1.978431954660442e-05,32118.21894531526,0.6915118732165173
2024-01-29 20:00:00,LOC_001,34.64,67.03,0.0,4.82,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1094495133609756,2.1824123673161382e-05,35428.30051073907,0.6922185087670389
2024-01-29 21:00:00,LOC_001,33.07,65.19,0.0,3.41,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2689730833021078,2.1959369962076817e-05,35648.52475171471,0.6929295368025378
2024-01-29 22:00:00,LOC_001,30.47,53.09,0.0,2.42,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2072039981687213,2.3285321126198845e-05,37802.23400872659,0.6936835216692859
2024-01-29 23:00:00,LOC_001,27.71,63.46,0.0,5.23,0.0,300.0,clay,0.4622,1633.91,0.4636,1.209026770726564,2.9308145915437764e-05,47581.481696104456,0.6946325586264148
2024-01-30 00:00:00,LOC_001,32.06,50.32,0.38,1.82,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1973779499127837,3.128323129384713e-05,50785.362298606386,0.6956454986187082
2024-01-30 01:00:00,LOC_001,27.1,56.69,0.0,4.6,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2566217678399685,3.549936614785853e-05,57633.28764333838,0.6967950239799338
2024-01-30 02:00:00,LOC_001,27.37,70.77,0.0,4.26,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1973961034123612,3.744919784154273e-05,60798.646090881026,0.698007684032266
2024-01-30 03:00:00,LOC_001,27.93,60.13,0.0,8.39,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2611389050115815,3.9552899962487396e-05,64213.56789521225,0.6992884564443334
2024-01-30 04:00:00,LOC_001,28.21,65.86,0.0,3.32,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1996715887289784,4.247517784789389e-05,68957.61260854662,0.700663851251474
2024-01-30 05:00:00,LOC_001,31.48,60.84,0.0,2.13,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2237299189457227,4.1071155825910234e-05,66675.59448419743,0.701993730041466
2024-01-30 06:00:00,LOC_001,31.81,61.79,0.0,0.95,0.0,300.0,clay,0.4622,1633.91,0.4636,1.131096454456939,4.433392298794656e-05,71972.13975431368,0.7034292511323545
2024-01-30 07:00:00,LOC_001,31.59,58.74,0.0,0.22,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1291867673709097,4.462378742337954e-05,72442.89983775544,0.7048741617735723
2024-01-30 08:00:00,LOC_001,37.62,58.08,0.0,4.88,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1433512439015256,4.1934142199434514e-05,68071.5660314271,0.7062318839291384
2024-01-30 09:00:00,LOC_001,35.59,60.34,0.0,6.12,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2530569566360623,3.8465527441920385e-05,62442.49497815702,0.7074773313872081
2024-01-30 10:00:00,LOC_001,36.87,51.68,0.0,6.53,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1506346376894496,3.6080578881144246e-05,58570.021443592916,0.708645540382565
2024-01-30 11:00:00,LOC_001,38.37,53.42,0.0,12.35,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1181414062998405,3.404375717071795e-05,55262.630652440246,0.7097477817791717
2024-01-30 12:00:00,LOC_001,39.57,52.84,0.0,7.84,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2095213300376813,2.8803419128263592e-05,46755.40919215148,0.7106803422982501
2024-01-30 13:00:00,LOC_001,35.61,55.74,0.0,9.53,1.84,264.66,clay,0.4622,1633.91,0.4636,1.1592060000208402,2.840119371340161e-05,46104.683549556554,0.711599923761995
2024-01-30 14:00:00,LOC_001,39.48,57.57,0.0,2.65,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1717459522928553,2.724601766491522e-05,44227.391012018445,0.7124820616671547
2024-01-30 15:00:00,LOC_001,37.58,55.02,0.0,7.33,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2467378767575512,2.312077759731548e-05,37531.906262098426,0.7132306547089124
2024-01-30 16:00:00,LOC_001,34.39,65.77,0.0,3.59,0.0,300.0,clay,0.4622,1633.91,0.4636,1.262958241184391,2.001615181178444e-05,32493.417794180557,0.7138787525245094
2024-01-30 17:00:00,LOC_001,38.23,59.87,0.0,5.11,0.0,300.0,clay,0.4622,1633.91,0.4636,1.252595147896776,1.876751603761875e-05,30465.028988067872,0.714486393089264
2024-01-30 18:00:00,LOC_001,35.04,61.28,0.0,4.75,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2205349446238298,1.7392695909673554e-05,28234.384546754925,0.7150495423112196
2024-01-30 19:00:00,LOC_001,33.76,60.02,0.0,1.02,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1657741190464617,1.889598748512062e-05,30675.21983239785,0.7156613752397302
2024-01-30 20:00:00,LOC_001,30.27,57.78,0.0,4.08,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2326206181516777,1.8919610785907714e-05,30714.85536676725,0.7162739987192196
2024-01-30 21:00:00,LOC_001,29.7,57.78,0.0,4.49,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2435204811411906,2.2069514691805365e-05,35828.78080740284,0.7169886220538242
2024-01-30 22:00:00,LOC_001,27.71,53.19,0.0,3.28,0.0,300.0,clay,0.4622,1633.91,0.4636,1.0911473301323302,2.4808005648147752e-05,40275.54899139607,0.7177919384512751
2024-01-30 23:00:00,LOC_001,29.97,52.15,0.0,3.65,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2116862076314812,2.6941754910845866e-05,43738.483495501205,0.7186643248462831
2024-01-31 00:00:00,LOC_001,27.65,56.9,0.0,1.46,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1926114569072688,3.522654386278606e-05,57189.98272916828,0.7198050082645547
2024-01-31 01:00:00,LOC_001,30.86,60.14,0.0,6.74,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1263381106967918,3.340827814945068e-05,54235.955430997245,0.7208867720994423
2024-01-31 02:00:00,LOC_001,29.5,61.41,0.0,6.52,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2040753224479122,3.484410298915538e-05,56567.83765903063,0.7220150465164973
2024-01-31 03:00:00,LOC_001,31.79,62.64,0.0,1.93,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2461111461950025,3.876739291348578e-05,62935.39353566753,0.72327032508807
2024-01-31 04:00:00,LOC_001,30.73,65.42,0.0,4.9,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1108013089114182,4.1653247436719364e-05,67621.18015110478,0.7246190640671951
2024-01-31 05:00:00,LOC_001,36.74,52.87,3.38,4.73,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2204233694496944,4.398777955557555e-05,71405.98321982607,0.7260432928768096
2024-01-31 06:00:00,LOC_001,34.51,51.07,0.0,1.3,0.0,300.0,clay,0.4622,1633.91,0.4636,1.247533245979719,4.4840671018860476e-05,72792.44150098287,0.727495175305047
2024-01-31 07:00:00,LOC_001,32.87,59.67,0.0,4.91,0.0,300.0,clay,0.4622,1633.91,0.4636,1.3052295915787122,4.204200859580433e-05,68250.55468520198,0.7288564674807404
2024-01-31 08:00:00,LOC_001,35.94,59.73,0.0,8.35,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2486373895670104,4.088976701712042e-05,66377.57284993608,0.7301804020770071
2024-01-31 09:00:00,LOC_001,35.82,50.02,0.0,1.59,0.0,300.0,clay,0.4622,1633.91,0.4636,1.233689923010112,4.1207623430243336e-05,66893.65491121984,0.7315146301936017
2024-01-31 10:00:00,LOC_001,38.75,52.19,0.0,10.93,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2909908640615364,3.602876119021768e-05,58484.58604074625,0.7326811351362083
2024-01-31 11:00:00,LOC_001,38.57,46.84,0.0,6.1,0.0,300.0,clay,0.4622,1633.91,0.4636,1.1974149320694725,3.5070992770894147e-05,56929.987485014964,0.7338166328165292
2024-01-31 12:00:00,LOC_001,41.8,55.58,0.0,3.82,0.0,300.0,clay,0.4622,1633.91,0.4636,1.234788978337495,3.293048458285673e-05,53453.27524124646,0.7348827856952379
2024-01-31 13:00:00,LOC_001,41.69,53.72,0.0,6.22,0.0,300.0,clay,0.4622,1633.91,0.4636,1.263521530428887,2.7310119935877674e-05,44330.27034830644,0.7357669755813107
2024-01-31 14:00:00,LOC_001,39.55,49.99,0.0,3.79,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2448787905521357,2.597508311015555e-05,42164.29742639618,0.7366079640310734
2024-01-31 15:00:00,LOC_001,36.75,53.2,0.0,6.81,0.0,300.0,clay,0.4622,1633.91,0.4636,1.298406536040308,2.370141873967424e-05,38474.84285091111,0.7373753644247486
2024-01-31 16:00:00,LOC_001,39.23,52.35,0.0,1.73,1.14,300.0,clay,0.4622,1633.91,0.4636,1.2502572806256405,1.972245046508197e-05,32014.775714230134,0.7380139154795697
2024-01-31 17:00:00,LOC_001,35.05,57.86,0.0,3.53,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2701942804683186,1.8997901949388896e-05,30840.187608097676,0.7386290387746324
2024-01-31 18:00:00,LOC_001,33.01,67.17,0.0,4.39,0.0,300.0,clay,0.4622,1633.91,0.4636,1.25615346082771,1.8007238739978835e-05,29232.71292206016,0.7392121001659813
2024-01-31 19:00:00,LOC_001,29.14,61.12,0.0,4.03,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2555690988278,1.8252385198989643e-05,29632.056335326673,0.7398031266656931
2024-01-31 20:00:00,LOC_001,32.38,47.17,0.0,3.65,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2891576683678545,2.0050307919401354e-05,32549.65041094803,0.7404523460695552
2024-01-31 21:00:00,LOC_001,31.18,64.3,0.0,4.74,0.0,300.0,clay,0.4622,1633.91,0.4636,1.174317842218568,2.3259096815908875e-05,37759.33884406914,0.7412054753703333
2024-01-31 22:00:00,LOC_001,32.08,48.78,0.0,1.17,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2342916752173516,2.443291598079703e-05,39664.514854100846,0.7419966043797985
2024-01-31 23:00:00,LOC_001,29.93,60.8,0.0,7.94,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2381365110448692,2.7452814966320378e-05,44568.183274310715,0.742885539560707
2024-02-01 00:00:00,LOC_001,31.71,52.28,0.63,1.55,0.0,300.0,clay,0.4622,1633.91,0.4636,1.2364730638319106,3.055619497381126e-05,49605.29602300282,0.7438749425283536
2024-02-01 01:00:00,LOC_001,29.18,53.87,0.0,1.97,0.0,300.0,clay,0.4622,1633.91,0.4636,1.256991445319151,3.227027123094304e-05,52389.53844687145,0.74491987863334
